Fortunata, mujer--saltó,mujer--saltar
Aurora, abandonó,abandonar
Fortunata, retirarse,retirar él
Aurora, quedó,quedar
Fortunata, tenía,tener
Fortunata, dejó,dejar
Fortunata, llegó,llegar
Maxi, cogiéndole,coger él
Maxi, endilgó,endilgar
Fortunata, apoyó,apoyar
Fortunata, preguntole,pregunto él
Fortunata, sentía,sentir
Maxi, levantó,levantar
Fortunata, sabía,saber
Fortunata, comprendía,comprender
Maxi, dijo,decir
Maxi, decía,decir
Fortunata, puso,poner
Maxi, tenía,tener
Maxi, felicidad--replicó,felicidad--replicar
Fortunata, coge,coger
Maxi, plantó,plantar
Fortunata, dejó,dejar
Fortunata, pegó,pegar
Fortunata, corrió,correr
Fortunata, llevaba,llevar
Maxi, apoderarse,apoderar él
Maximiliano, sabido,saber
Fortunata, determinó,determinar
Fortunata, puesto,puesto
Maxi, llamarse,llamar él
Fortunata, dijo,decir
Fortunata, poseía,poseer
Fortunata, pensó,pensar
Fortunata, encaminó,encaminar
Fortunata, entró,entrar
Fortunata, cogió,coger
Fortunata, sabía,saber
Fortunata, hizo,hacer
Fortunata, seguía,seguir
Fortunata, daba,dar
Fortunata, Salió,salir
Fortunata, resuelto,resuelto
Fortunata, conocía,conocer
Fortunata, llegado,llegar
Fortunata, vio,ver
Fortunata, veía,ver
Maxi, empezó,empezar
Maxi, expresó,expresar
Maxi, repitió,repetir
Fortunata, sintió,sentir
Fortunata, echar,echar
Jacinta, faltado,faltar
Fortunata, imaginaba,imaginar
Maxi, andaba,andar
Maximiliano, descubra,descubrir
Aurora, verla,ver él
Fortunata, encontró,encontrar
Aurora, verla,ver él
Maxi, iba,ir
Maximiliano, discurrió,discurrir
Maximiliano, siguió,seguir
Maximiliano, retiró,retirar
Maxi, vio,ver
Maxi, trató,tratar
Maxi, quiso,querer
Maximiliano, bebiese,beber
Maxi, personó,personar
Maximiliano, seguía,seguir
Maxi, parecía,parecer
Fortunata, muerto,muerto
Maxi, usaba,usar
Maxi, dijo,decir
Aurora, parecía,parecer
Maxi, miró,mirar
Maxi, diese,dar
Aurora, honrada,honrado
Aurora, defendía,defender
Maxi, perdía,perder
Maxi, decía,decir
Maxi, rascó,rascar
Maxi, desconcertó,desconcertar
Maxi, llevó,llevar
Maximiliano, apresuró,apresurar
Fortunata, sintió,sentir
Aurora, acordase,acordar
Fortunata, reía,reir
Fortunata, adquiriendo,adquirir
Fortunata, acordaba,acordar
Fortunata, sintió,sentir
Fortunata, estuvo,estar
Fortunata, creyó,creer
Maxi, dijo,decir
Fortunata, encontró,encontrar
Fortunata, sabía,saber
Maxi, parecía,parecer
Fortunata, respondió,responder
Maxi, expresó,expresar
Fortunata, volvió,volver
Fortunata, tuvo,tener
Fortunata, volvió,volver
Maxi, alargaba,alargar
Fortunata, entender,entender
Maxi, dijo,decir
Fortunata, persignaba,persignar
Fortunata, sintió,sentir
Fortunata, quiso,querer
Fortunata, sintió,sentir
Aurora, sale,salir
Aurora, dice,decir
Fortunata, calles--gritó,calles--gritar
Maxi, matado,matado
Fortunata, abría,abrir
Fortunata, tuvo,tener
Maxi, salió,salir
Maximiliano, sonreía,sonreir
Fortunata, puso,poner
Fortunata, agasajaba,agasajar
Fortunata, notó,notar
Fortunata, bebía,beber
Jacinta, viera,ver
Jacinta, dice,decir
Aurora, entraban,entrar
Aurora, cogía,coger
Aurora, quedó,quedar
Fortunata, dijo,decir
Aurora, metes?--balbució,metes?--balbuceír
Fortunata, puso,poner
Aurora, tranquilizaba,tranquilizar
Aurora, acercó,acercar
Fortunata, dijo,decir
Fortunata, descargase,descargar
Fortunata, hizo,hacer
Fortunata, continuaba,continuar
Fortunata, dijo,decir
Aurora, volvió,volver
Maximiliano, hizo,hacer
Maxi, hacía,hacer
Maximiliano, callaba,callar
Maximiliano, levantaron,levantar
Fortunata, llamó,llamar
Fortunata, bebía,beber
Fortunata, sintió,sentir
Fortunata, comprendía,comprender
Maxi, tanto--agregó,tanto--agregó
Fortunata, amenazándole,amenazar él
Maximiliano, estremeció,estremeceír
Fortunata, exaltándose,exaltar él
Fortunata, incorporó,incorporar
Maxi, interrogaba,interrogar
Maximiliano, empezó,empezar
Maxi, dejaba,dejar
Maxi, alargó,alargar
Maxi, venido,venir
Fortunata, vuelto,vuelto
Maxi, dicho,dicho
Fortunata, tomó,tomar
Fortunata, consintió,consentir
Jacinta, tienes,tener
Fortunata, pareció,parecer
Jacinta, desear,desear
Jacinta, desea,desear
Fortunata, expresaba,expresar
Fortunata, tiró,tirar
Jacinta, faltó,faltar
Jacinta, creen,creer
Maximiliano, comprado,comprado
Fortunata, oído,oer
Fortunata, componía,componer
Jacinta, viniera,venir
Jacinta, estuvo,estar
Jacinta, viene,venir
Fortunata, rió,reír
Fortunata, incorporado,incorporado
Fortunata, movió,mover
Fortunata, abra,abrir
Fortunata, matado,matado
Fortunata, miraba,mirar
Fortunata, dijo,decir
Jacinta, encarga,encargar
Fortunata, dijo,decir
Fortunata, estremeció,estremeceír
Fortunata, acentuó,acentuar
Fortunata, volvió,volver
Jacinta, cogieron,coger
Jacinta, despachó,despachar
Jacinta, vivía,vivir
Jacinta, hacía,hacer
Maxi, mirándole,mirar él
Maxi, comprendía,comprender
Maxi, prorrumpió,prorrumpeír
Maxi, vistió,vestir
Maxi, iba,ir
Maximiliano, quedó,quedar
Maximiliano, expresó,expresar
Maxi, iba,ir
Jacinta, contado,contado
Jacinta, refería,referir
Jacinta, entusiasmarse,entusiasmar él
Jacinta, indignaba,indignar
Jacinta, vio,ver
Jacinta, tunante!--pensaba,tunante!--pensar
Jacinta, esforzaba,esforzar
Jacinta, tuvo,tener
Jacinta, rompió,romper
Jacinta, creer,creer
Jacinta, perdido--murmuró,perdido--murmurar
Jacinta, quedar,quedar
Jacinta, abrió,abrir
Jacinta, cerrado,cerrar
Fortunata, decía,decir
Fortunata, créelo,cree él
Jacinta, empezado,empezar
Jacinta, dio,dar
Jacinta, sintió,sentir
Jacinta, levantó,levantar
Jacinta, recibió,recibir
Jacinta, preguntó,preguntar
Jacinta, hizo,hacer
Jacinta, cayó,caer
Jacinta, claro--repitió,claro--repiteír
Jacinta, observaba,observar
Jacinta, Volvió,volver
Fortunata, abierto,abierto
Fortunata, comprendió,comprender
Fortunata, absorta,absortar
Fortunata, pensado,pensado
Jacinta, dirá,decir
Fortunata, atravesó,atravesar
Fortunata, vio,ver
Fortunata, Estaba,estar
Fortunata, convenció,convencer
Fortunata, frunció,fruncir
Fortunata, entendía,entender
Fortunata, sentía,sentir
Fortunata, tuviese,tener
Fortunata, empezando,empezar
Fortunata, hablar,hablar
Fortunata, tenía,tener
Fortunata, iba,ir
Fortunata, pasó,pasar
Fortunata, oía,oir
Fortunata, hacía,hacer
Fortunata, gritar,gritar
Fortunata, notado,notar
Fortunata, tontuna!--dijo,tontuna!--dijo
Fortunata, hecho,hecho
Fortunata, dicho,dicho
Fortunata, entendía,entender
Fortunata, comía,comer
Fortunata, pensaba,pensar
Fortunata, Corrió,correr
Fortunata, permaneció,permanecer
Fortunata, podía,poder
Maximiliano, abrirá,abrir
Fortunata, estaba,estar
Maximiliano, pensará,pensar
Maxi, tomado,tomado
Maximiliano, dedicado,dedicado
Fortunata, quedó,quedar
Fortunata, dudaba,dudar
Fortunata, asustó,asustar
Maximiliano, saludó,saludar
Maximiliano, convencer--manifestó,convencer--manifestar
Maxi, dijo,decir
Maximiliano, comprendía,comprender
Maxi, dedicado,dedicado
Maximiliano, puso,poner
Maximiliano, miraba,mirar
Maximiliano, llenó,llenar
Fortunata, existe,existir
Fortunata, tenía,tener
Fortunata, verle,ver él
Maximiliano, quiere,querer
Fortunata, dado,dado
Fortunata, dado,dado
Maximiliano, concluyendo,concluir
Maxi, estaba,estar
Maxi, dijo,decir
Fortunata, estaba,estar
Maximiliano, cayó,caer
Fortunata, siéntate,siéntatir
Maximiliano, sintió,sentir
Fortunata, dijo,decir
Maxi, empezó,empezar
Fortunata, miraba,mirar
Maxi, opinaba,opinar
Maxi, apretó,apretar
Mauricia, tienes,tener
Fortunata, viste,vestir
